vivino_id,winery,year,name,type,rating,price,country,region,image_url
1151640,CARM,2017,CARM Branco 2017,white,3.7,9.99,Portugal,Douro Superior,//images.vivino.com/thumbs/0CkUT7fBSTOT1YXIQS3aMA_pl_480x640.png
2632940,Quinta de Sant'Ana,2017,Quinta de Sant'Ana Branco 2017,white,3.8,14.95,Portugal,Lisboa,//images.vivino.com/thumbs/MKCpayuqRxKS-nE587vFxQ_pl_480x640.png
1631172,Altano,2017,Altano Douro Branco 2017,white,3.7,4.99,Portugal,Douro,//images.vivino.com/thumbs/fim_Y6LhR4ysIwoEVmLRXw_pl_480x640.png
2441198,Dona Maria,2015,Dona Maria Petit Verdot 2015,red,4.0,21.0,Portugal,Alentejano,//images.vivino.com/thumbs/YyZILdyPR3q0WLK-QZQ1eg_pl_480x640.png
1554489,Quinta do Gradil,2018,Quinta do Gradil Syrah - Touriga Nacional Rosé 2018,rosé,3.5,6.49,Portugal,Lisboa,//images.vivino.com/labels/nDQF1EUrR-SXpBObZTs88A.jpg
1177331,Quinta do Vallado,2000,Quinta do Vallado Reserva (Field Blend) 2000,red,4.4,65.0,Portugal,Douro,//images.vivino.com/thumbs/YAdM_FWxTSmqLZ0wcj5aCw_pl_480x640.png
2545450,Cartuxa,2003,Cartuxa Pêra-Manca Tinto 2003,red,4.6,420.0,Portugal,Alentejo,//images.vivino.com/thumbs/L33jsYUuTMWTMy3KoqQyXg_pl_480x640.png
8967,Niepoort,2003,Niepoort Douro Batuta Tinto 2003,red,4.4,90.0,Portugal,Douro,//images.vivino.com/thumbs/bYovx6yVR7-NEfT-gWCMKg_pl_480x640.png
1497327,Quinta da Falorca,2003,Quinta da Falorca Garrafeira Old Vines 2003,red,4.5,49.95,Portugal,Dão,//images.vivino.com/thumbs/-z2BtPErR5CY6U7eM2kUrA_pl_480x640.png
2183165,Howard's Folly,2015,Howard's Folly Sonhador 2015,red,3.9,11.95,Portugal,Alentejano,//images.vivino.com/thumbs/TcnaQLBERoS0v8y1U7M9AA_pl_480x640.png
1216147,Terra d'Alter,2014,Terra d'Alter Alentejano Reserva Branco 2014,white,3.8,11.0,Portugal,Alentejano,//images.vivino.com/thumbs/U0j-xVTuSPeuaZbYG5BuBQ_pl_480x640.png
1413546,Alves de Sousa,2013,Alves de Sousa Qta. Vale da Raposa Grande Escolha 2013,red,3.9,29.5,Portugal,Douro,//images.vivino.com/thumbs/3PXBNX-sTiOJmLZWCTtmbA_pl_480x640.png
1686456,Covela,2014,Covela Escolha Branco 2014,white,3.9,13.0,Portugal,Minho,//images.vivino.com/thumbs/gY7PZL9AS_qSJgfjRHyUcw_pl_480x640.png
1973752,Murganheira,2011,Murganheira Vintage Bruto 2011,sparkling,3.9,28.85,Portugal,Távora-Varosa,//images.vivino.com/thumbs/0DfC2HrDSY-LSiiAX6gppQ_pl_480x640.png
1393914,Ramos Pinto,2007,Ramos Pinto Quinta de Ervamoira Vintage Porto 2007,fortified,4.3,68.0,Portugal,Porto,//images.vivino.com/thumbs/gJb-tWfBQhqTcg8WCMrCDQ_pl_480x640.png
2258813,C. da Silva,1992,C. da Silva Dalva Colheita Porto 1992,fortified,4.2,34.95,Portugal,Porto,//images.vivino.com/thumbs/BUff0jSqSNGoWmyG8G8kYg_pl_480x640.png
2322876,Quinta do Gradil,2014,Quinta do Gradil Reserva Tinto 2014,red,3.8,15.9,Portugal,Lisboa,//images.vivino.com/thumbs/HGYA3HLlRbyUPWEJexxbjw_pl_480x640.png
4441946,Mapa,2016,Mapa Flor de Mapa 2016,red,3.9,9.95,Portugal,Douro,//images.vivino.com/labels/DsRucJ1QR42p03QEpwzUvg.jpg
4989151,Beyra,2020,Beyra Reserva Quartz Branco 2020,white,4.0,7.95,Portugal,Beira Interior,//images.vivino.com/thumbs/W3eP6aVpQt6Q4rbLSfDHQw_pl_480x640.png
1605573,São Domingos,2020,São Domingos Volúpia 2020,white,3.9,5.7,Portugal,Bairrada,//images.vivino.com/labels/2dFdrCqPSkWPBtvhMQ4zQg.jpg
1396747,Castello d'Alba,2020,Castello d'Alba Douro Branco 2020,white,3.5,4.95,Portugal,Douro,//images.vivino.com/thumbs/mLMKBlqoSLuUEjW4iIkzzw_pl_480x640.png
7562740,Herdade Aldeia de Cima,2018,Herdade Aldeia de Cima Reserva Branco 2018,white,4.1,15.0,Portugal,Vidigueira,//images.vivino.com/thumbs/WHGLwWLqTN6IAlqEErIT8w_pl_480x640.png
2402435,Pacheca,2019,Pacheca Douro Tinto 2019,red,3.6,6.0,Portugal,Douro,//images.vivino.com/labels/aSeV319-S2W6gGXKuc3Bdw.jpg
1829667,Cartuxa,2013,Cartuxa Évora Espumante Bruto 2013,sparkling,3.7,23.95,Portugal,Evora,//images.vivino.com/thumbs/2dAh7f0mQwyEX7Re3rP5Wg_pl_480x640.png
1361159,Dona Berta,2016,Dona Berta Reserva Tinto 2016,red,4.2,15.51,Portugal,Douro,//images.vivino.com/thumbs/96wFMNFJQV6Sr28XEJCT8g_pl_480x640.png
1960436,Casa de Saima,2015,Casa de Saima Grande Reserva Baga da Corga 2015,red,3.8,24.95,Portugal,Bairrada,//images.vivino.com/labels/IdFai7J1QRWWubHZetFbsQ.jpg
2313022,Manz,2018,Manz Penedo do Lexim 2018,red,3.8,5.76,Portugal,Lisboa,//images.vivino.com/labels/Pns5qGJ6SceVYHRyf4_2ig.jpg
76099,Quinta dos Carvalhais,2018,Quinta dos Carvalhais Dão Colheita Tinto 2018,red,3.9,7.49,Portugal,Dão,//images.vivino.com/thumbs/FAZC-V-ITSGtqxfk5iryng_pl_480x640.png
1312317,Todao,2014,Todao Melhores Vinhas Reserva 2014,red,4.0,12.95,Portugal,Douro,//images.vivino.com/labels/1zxqqeNXSgGrgD77MxMn9w.jpg
6776808,Marquês de Borba,2018,Marquês de Borba Vinhas Velhas Tinto 2018,red,4.0,12.0,Portugal,Alentejo,//images.vivino.com/thumbs/47efqSA2Tgmpq1tev9ov-g_pl_480x640.png
4161174,Quinta da Alorna,2020,Quinta da Alorna Portas do Sol Branco 2020,white,3.9,5.82,Portugal,Tejo,//images.vivino.com/labels/O88IklH3Seqb03cwah5gcw.jpg
1192978,Herdade das Servas,2016,Herdade das Servas Touriga Nacional Estremoz 2016,red,4.0,16.95,Portugal,Alentejano,//images.vivino.com/thumbs/9iy3451NQnquNHJOx28oZQ_pl_480x640.png
1482333,Herdade do Rocim,2020,Herdade do Rocim Alentejano Branco 2020,white,3.8,7.1,Portugal,Alentejano,//images.vivino.com/thumbs/eEKK6YE_QOWRoR3pVmK54w_pl_480x640.png
5769213,Quinta dos Termos,2011,Quinta dos Termos Grande Escolha Tinto 2011,red,4.2,24.9,Portugal,Beira Interior,//images.vivino.com/labels/sEJWa6UNTXCDFOkCGNW4VA.jpg
1783494,Casa Santos Lima,2020,Casa Santos Lima Chardonnay 2020,white,3.5,7.96,Portugal,Lisboa,//images.vivino.com/labels/wpgQWIu0TvCpLf01tzq2jQ.jpg
1251544,Quinta das Apegadas,2013,Quinta das Apegadas QTA. Velha Grande Reserva 2013,red,3.8,19.47,Portugal,Douro,//images.vivino.com/labels/HkysX1AGSvOsydcPpJjL1A.jpg
1190331,Maynard's,2004,Maynard's Colheita Port 2004,fortified,3.9,32.25,Portugal,Porto,//images.vivino.com/thumbs/5HDtxUg5TwWqy9oos0bpvw_pl_480x640.png
1984755,Quinta do Noval,2017,Quinta do Noval Maria Mansa Douro Tinto 2017,red,3.9,8.9,Portugal,Douro,//images.vivino.com/thumbs/mgGgUip6TvW2e3cZJt1pyQ_pl_480x640.png
2795324,Casa Ferreirinha,2019,Casa Ferreirinha Vinha Grande Douro Rosé 2019,rosé,3.5,8.99,Portugal,Douro,//images.vivino.com/thumbs/syqwE-FuQ9qrF0JuJcmuLQ_pl_480x640.png
7562740,Herdade Aldeia de Cima,2017,Herdade Aldeia de Cima Reserva Branco 2017,white,3.9,35.5,Portugal,Vidigueira,//images.vivino.com/thumbs/WHGLwWLqTN6IAlqEErIT8w_pl_480x640.png
2795309,Casa Ferreirinha,2019,Casa Ferreirinha Vinha Grande Douro Branco 2019,white,3.7,8.99,Portugal,Douro,//images.vivino.com/thumbs/Lq66GvUWS8ut-oHS1Nf0cQ_pl_480x640.png
6388493,Vicentino,2018,Vicentino Syrah 2018,red,4.0,11.5,Portugal,Alentejo,//images.vivino.com/labels/m7fWR8SyTn2NiuCm-NcnZw.jpg
1212663,Quinta dos Carvalhais,2011,Quinta dos Carvalhais Jaen Dão 2011,red,4.0,23.0,Portugal,Dão,//images.vivino.com/labels/8CMUGavMSlSv14lJ4_1KPg.jpg
6607730,Vicentino,2019,Vicentino Alvarinho 2019,white,4.1,11.5,Portugal,Alentejano,//images.vivino.com/labels/83gdbopWR0m1O1mx9TIDkg.jpg
1209611,Vila Regia,2019,Vila Regia Douro 2019,red,3.6,3.3,Portugal,Douro,//images.vivino.com/thumbs/f1RDlmulScaVs3U2VxSDYg_pl_480x640.png
3420920,Zom,2015,Zom Reserva Tinto 2015,red,3.9,7.0,Portugal,Douro,//images.vivino.com/labels/CFlcTnA8TWyTM7Et6hAlCA.jpg
1378113,Adega Cooperativa de Borba,2011,Adega Cooperativa de Borba Alentejo Garrafeira 2011,red,4.0,42.5,Portugal,Alentejo,//images.vivino.com/thumbs/AmCRacz3TzeQ8pk2TlspOQ_pl_480x640.png
5036589,Zom,2017,Zom Reserva Branco 2017,white,3.7,9.95,Portugal,Douro,//images.vivino.com/thumbs/iQuje8imQ1OHOH2sWqJqIw_pl_480x640.png
1117316,Quinta do Carmo,2016,Quinta do Carmo Tinto 2016,red,4.0,19.95,Portugal,Alentejano,//images.vivino.com/thumbs/-Pa1WKfEQlqRMPg7AJVPDA_pl_480x640.png
1259564,São João,1995,São João Quinta do Poço do Lobo Reserva 1995,red,4.2,19.5,Portugal,Bairrada,//images.vivino.com/thumbs/8sIqHTgsRIaHTtg52qjDvw_pl_480x640.png
2194892,São João,2016,São João Quinta do Poço do Lobo Arinto - Chardonnay Bruto 2016,sparkling,4.0,9.25,Portugal,Beiras,//images.vivino.com/labels/f04Xda9BRDiej_-w56-F1g.jpg
2395325,Viúva Gomes,1969,Viúva Gomes Collares Tinto 1969,red,4.1,88.14,Portugal,Colares,//images.vivino.com/thumbs/pbU1DRu_Swu7ZmlskxuPbw_pl_480x640.png
6656388,Ilha,2017,Ilha Tinta Negra Rosé 2017,rosé,3.9,22.9,Portugal,Madeirense,//images.vivino.com/labels/HCOgmbcBRzKgcM2vD-yYLA.jpg
1524282,Quinta da Falorca,2014,Quinta da Falorca Reserva Lagar 2014,red,4.0,27.5,Portugal,Dão,//images.vivino.com/thumbs/3g7yhnsDQWyN4totg2csUQ_pl_480x640.png
2318133,Quinta do Piloto,2017,Quinta do Piloto Piloto Collection Touriga Nacional 2017,red,3.9,8.9,Portugal,Península de Setúbal,//images.vivino.com/wineries/107546/wines/001doolrsnskb.jpg
2001918,José Maria da Fonseca,2019,José Maria da Fonseca Quinta De Camarate Branco Seco 2019,white,3.8,7.5,Portugal,Península de Setúbal,//images.vivino.com/labels/kj82h_7STfuhte9K0oCBgQ.jpg
1264921,Marquês de Borba,2019,Marquês de Borba Branco 2019,white,3.6,9.92,Portugal,Alentejo,//images.vivino.com/thumbs/RJt8mHiLSN2wTsWMqgb9Fw_pl_480x640.png
5688548,Quinta de Pancas,2017,Quinta de Pancas Syrah Special Selection 2017,red,4.1,22.95,Portugal,Lisboa,//images.vivino.com/labels/yRrrmU0PSRGuiy8wdhMFhQ.jpg
6581733,Bota Velha Vinhas Antigas,2017,Bota Velha Vinhas Antigas Tinto 2017,red,3.6,24.5,Portugal,Douro,//images.vivino.com/labels/tBKn7NcaT0u6aUtHCNZvJw.jpg
1211265,Casa Cadaval,2017,Casa Cadaval Pinot Noir 2017,red,4.1,12.95,Portugal,Ribatejo,//images.vivino.com/thumbs/6CDV_ugRRTKZGry6uUmGeg_pl_480x640.png
1243698,Mouchão,2012,Mouchão Ponte Das Canas 2012,red,3.8,19.0,Portugal,Alentejo,//images.vivino.com/thumbs/yzA2zKdFRWCjfh7BHCbDGA_pl_480x640.png
2705811,C. da Silva,2015,C. da Silva Dalva Grande Reserva Tinto 2015,red,4.2,24.0,Portugal,Douro,//images.vivino.com/thumbs/Ylut7mzFRdedksIggbo0Uw_pl_480x640.png
2869045,Quinta Mendes Pereira,2013,Quinta Mendes Pereira Reserva Encruzado 2013,white,3.6,17.0,Portugal,Dão,//images.vivino.com/labels/m39NZlfFSiCN9GXhoelZHA.jpg
2237307,Quinta do Perdigão,2015,Quinta do Perdigão Rosé 2015,rosé,3.5,10.0,Portugal,Dão,//images.vivino.com/thumbs/IDZ8RNoJTsKX3nfIM8YtQg_pl_480x640.png
7085268,Adega Ponte da Barca,2017,Adega Ponte da Barca Reserva de Sócios Loureiro 2017,white,3.9,14.95,Portugal,Vinho Verde,//images.vivino.com/labels/pogl9SA7QOC2tLXKvNhlJg.jpg
1636879,Niepoort,1975,Niepoort Late Bottled Vintage Port 1975,fortified,4.6,117.89,Portugal,Porto,//images.vivino.com/thumbs/dKwIqIbTTaiHRhXi2PbPLg_pl_480x640.png
1686456,Covela,2013,Covela Escolha Branco 2013,white,3.9,15.95,Portugal,Minho,//images.vivino.com/thumbs/gY7PZL9AS_qSJgfjRHyUcw_pl_480x640.png
22323,Luis Pato,2013,Luis Pato Beiras Vinhas Velhas Branco 2013,white,3.8,11.95,Portugal,Beiras,//images.vivino.com/thumbs/zG1bLXL8TD6V2prJfPm4Og_pl_480x640.png
5907829,Herdade do Sobroso,2016,Herdade do Sobroso Arché 2016,red,4.4,55.0,Portugal,Alentejo,//images.vivino.com/thumbs/ldgYUJ5aRLSm6URkj6PgwA_pl_480x640.png
1906694,Pedra Cancela,2017,Pedra Cancela Seleção do Enólogo Tinto 2017,red,3.8,4.5,Portugal,Dão,//images.vivino.com/thumbs/Z1DebkCaQKazgK_tR5N6NA_pl_480x640.png
8039,Cortes de Cima,2011,Cortes de Cima Incógnito 2011,red,4.5,184.0,Portugal,Alentejano,//images.vivino.com/thumbs/wipW5pLQSkKZShpz88yfyg_pl_480x640.png
7303481,Atlantis,2019,Atlantis Tinta Negra 2019,rosé,3.8,9.0,Portugal,Madeirense,//images.vivino.com/thumbs/pjdDgKFmRlicKB3SHYcU0Q_pl_480x640.png
2080765,Fiuza,2019,Fiuza Cabernet Sauvignon 2019,red,3.9,6.49,Portugal,Tejo,//images.vivino.com/thumbs/LjInKxIRS_2P7IK8OKAgtg_pl_480x640.png
5027348,Muxagat,2017,Muxagat Riesling 2017,white,3.5,12.0,Portugal,Douro,//images.vivino.com/labels/NAddGtL6Q266NoqeFk1_yQ.jpg
75980,Casa Ferreirinha,1992,Casa Ferreirinha Reserva Douro 1992,red,4.6,180.0,Portugal,Douro,//images.vivino.com/labels/00y6tteqhiugy.jpg
2283333,Casa da Passarella,2016,Casa da Passarella O Oenólogo Vinhas Velhas 2016,red,4.1,19.95,Portugal,Serra da Estrela,//images.vivino.com/thumbs/B4_HeTtrRmy7uX121f5S4Q_pl_480x640.png
1198393,Cálem,1983,Cálem Porto Tawny Colheita 1983,fortified,4.5,68.25,Portugal,Porto,//images.vivino.com/thumbs/fWfW5oZuQMu-fxJWHg5u8g_pl_480x640.png
1504338,Quinta do Ortigao,2015,Quinta do Ortigao 4 Dezasseis 2015,red,4.4,29.5,Portugal,Bairrada,//images.vivino.com/thumbs/HULAyCEoRO-Ge0AC76sHiQ_pl_480x640.png
2631043,Aneto,2015,Aneto Reserva Branco 2015,white,3.9,16.5,Portugal,Douro,//images.vivino.com/labels/O-V94Z9zQ_-7EE9c9UE4FA.jpg
1368836,Herdade do Pombal,2016,Herdade do Pombal Reserva 2016,red,4.1,19.9,Portugal,Alentejo,//images.vivino.com/labels/BETp8rLpTPK_t5AdCaBDXA.jpg
1242136,Eduardo da Costa Seixas,2003,Eduardo da Costa Seixas Quinta de Santa Júlia Reserva 2003,red,3.8,14.0,Portugal,Douro,//images.vivino.com/labels/0197zhunj572i.jpg
8070285,Quinta da Biaia,2019,Quinta da Biaia Reserva Branco 2019,white,4.1,19.99,Portugal,Beira Interior,//images.vivino.com/labels/sKVKjunNQWCa8ZSKUcoKjg.jpg
2582968,Ribafreixo Wines,2016,Ribafreixo Wines Pato Frio Red Edition 2016,red,3.6,7.17,Portugal,Alentejano,//images.vivino.com/thumbs/V9dQVwQXRWqU2yVsD8zjsw_pl_480x640.png
6244465,Quinta dos Carvalhais,2018,Quinta dos Carvalhais Colheita Rosé 2018,rosé,3.8,7.99,Portugal,Dão,//images.vivino.com/thumbs/xgCAG-7SQ0aPqNquQGZWQg_pl_480x640.png
5974326,Casas Altas - José Madeira Afonso,2017,Casas Altas - José Madeira Afonso Rufete 2017,red,3.9,10.34,Portugal,Beiras,//images.vivino.com/labels/aZk98_VFRJqMdreBQTnNnw.jpg
1304979,Murganheira,2008,Murganheira Millesimé Bruto 2008,sparkling,4.1,22.71,Portugal,Beiras,//images.vivino.com/labels/cfWLIXxvTbiAt2ixEktf1Q.jpg
2046207,Marcio Lopes,2018,Marcio Lopes Proibido Grande Reserva 2018,red,4.4,31.95,Portugal,Douro,//images.vivino.com/thumbs/jzU9M_igQOmJvRp1AaqJhg_pl_480x640.png
1136261,Poças,2007,Poças Colheita Port 2007,fortified,3.9,48.5,Portugal,Porto,//images.vivino.com/thumbs/zCk-_J_gTbex5RafB5gB0A_pl_480x640.png
3751066,Kompassus,2016,Kompassus Reserva Branco 2016,white,3.8,18.98,Portugal,Bairrada,//images.vivino.com/thumbs/52v_ofHrSN26CAd8RsYF5A_pl_480x640.png
1435733,Herdade da Calada,2015,Herdade da Calada Block No. 3 2015,red,4.1,36.0,Portugal,Alentejo,//images.vivino.com/thumbs/O1uInD4eRGmRcHHHIBOh-g_pl_480x640.png
2773068,Horácio Simões,2017,Horácio Simões Grande Reserva Branco 2017,white,4.1,19.99,Portugal,Península de Setúbal,//images.vivino.com/labels/VdRzPS6wSLa064nSBvVX4Q.jpg
2387033,R4 Vinhos,2016,R4 Vinhos Mãos Tinto 2016,red,3.8,12.0,Portugal,Douro,//images.vivino.com/thumbs/He95BsutQIKomvQTOnfZtA_pl_480x640.png
2258813,C. da Silva,2004,C. da Silva Dalva Colheita Porto 2004,fortified,3.8,19.5,Portugal,Porto,//images.vivino.com/thumbs/BUff0jSqSNGoWmyG8G8kYg_pl_480x640.png
6913897,Quinta dos Frades,2015,Quinta dos Frades Dona Sylvia Grande Reserva 2015,red,4.5,47.5,Portugal,Douro,//images.vivino.com/labels/k74sqwpTSX-4K4vgY40nAQ.jpg
4709487,Mapa,2017,Mapa Moscatel Galego Branco 2017,white,3.5,9.95,Portugal,Douro,//images.vivino.com/thumbs/Wk14mV1pTgeXo8KWcgOZ6A_pl_480x640.png
1172508,Borges,2017,Borges Lello Tinto 2017,red,3.1,2.89,Portugal,Douro,//images.vivino.com/thumbs/3zQc9WbFTfCECk0LeP5hCQ_pl_480x640.png
1322600,Quinta do Crasto,2010,Quinta do Crasto Vinha da Ponte 2010,red,4.6,265.0,Portugal,Douro,//images.vivino.com/thumbs/nn5jwAXtS6ikyC6OKGSqkw_pl_480x640.png
1259564,São João,2014,São João Quinta do Poço do Lobo Reserva 2014,red,4.2,11.95,Portugal,Bairrada,//images.vivino.com/thumbs/8sIqHTgsRIaHTtg52qjDvw_pl_480x640.png
3127783,Quinta Vale d'Aldeia,2015,Quinta Vale d'Aldeia Reserva Branco 2015,white,4.1,21.5,Portugal,Douro,//images.vivino.com/thumbs/Pqz8grX7T0yizn9YgRtoMg_pl_480x640.png
1279000,Quinta do Fojo,2001,Quinta do Fojo Vinha do Fojo Tinto 2001,red,4.4,59.95,Portugal,Douro,//images.vivino.com/thumbs/odOx9vn1S1CyUMCS8G5CCQ_pl_480x640.png
1252796,Paulo Laureano,2010,Paulo Laureano Selectio Grossa 2010,red,3.9,35.0,Portugal,Alentejo,//images.vivino.com/thumbs/Fzffh96CTBCSlhlOZK7IZA_pl_480x640.png
1415543,Sagrado,2007,Sagrado Mutante Tinto 2007,red,3.8,15.0,Portugal,Douro,//images.vivino.com/thumbs/M5ivmw5AQV-0K2pziH4ABg_pl_480x640.png
1612824,Quinta de Chocapalha,2013,Quinta de Chocapalha Vinha Mãe Rouge 2013,red,4.0,27.95,Portugal,Lisboa,//images.vivino.com/thumbs/rA4LtFwTTrafSsB11cw8aQ_pl_480x640.png
2347859,Julia Kemper,2012,Julia Kemper Branco 2012,white,3.7,13.25,Portugal,Dão,//images.vivino.com/thumbs/rI7f4ImkTKul8xIYd8XaPw_pl_480x640.png
1319400,Casa Ferreirinha,2009,Casa Ferreirinha Antónia Adelaide Ferreira Douro 2009,red,4.5,95.0,Portugal,Douro,//images.vivino.com/thumbs/nzrtgVQCQeeMem8bOSYe4g_pl_480x640.png
1127986,Burmester,2011,Burmester Late Bottled Vintage Port 2011,fortified,3.7,19.95,Portugal,Porto,//images.vivino.com/thumbs/0yVqakDYRQarcXXhSmQT2g_pl_480x640.png
3751066,Kompassus,2017,Kompassus Reserva Branco 2017,white,3.8,18.98,Portugal,Bairrada,//images.vivino.com/thumbs/52v_ofHrSN26CAd8RsYF5A_pl_480x640.png
2837331,Burmester,2019,Burmester Casa Burmester Reserva Branco 2019,white,4.0,14.55,Portugal,Douro,//images.vivino.com/thumbs/edOf3EXXQTO4n7pLFGu1iw_pl_480x640.png
1289449,Odisseia,2008,Odisseia Reserva 2008,red,3.7,14.95,Portugal,Douro,//images.vivino.com/labels/fTlGfEg9RcavPL0Lb5jApg.jpg
7449829,Howard's Folly,2013,Howard's Folly Winemaker's Choice 2013,red,4.2,18.92,Portugal,Alentejo,//images.vivino.com/thumbs/oZ3dLLHCTuaKOj6xX-pMew_pl_480x640.png
1184243,Oboé,2009,Oboé Grande Escolha 2009,red,4.2,43.0,Portugal,Douro,//images.vivino.com/thumbs/Yo9cuvTfSIWykoWFNtUiwg_pl_480x640.png
1964473,Casa de Cello,2007,Casa de Cello Quinta da Vegia Superior 2007,red,4.2,55.0,Portugal,Dão,//images.vivino.com/thumbs/xsPLWwHySyKYZN5BN0DqEw_pl_480x640.png
1175940,Baton,2008,Baton Tom de Baton Tinto 2008,red,3.7,17.95,Portugal,Douro,//images.vivino.com/thumbs/V4OnByAIS6qjsgZuEoXrvg_pl_480x640.png
1246181,Quinta de Cidrô,2007,Quinta de Cidrô Cabernet Sauvignon - Touriga Nacional 2007,red,4.1,21.95,Portugal,Douro,//images.vivino.com/labels/knSmPXioTAO4LYqFt1iuMg.jpg
1271699,Quinta de La Rosa,2009,Quinta de La Rosa Douro Red 2009,red,3.5,9.95,Portugal,Douro,//images.vivino.com/thumbs/kEXM_GgmQFGGwgKQOJ27mw_pl_480x640.png
1741942,Ramos Pinto,2007,Ramos Pinto Reserva Especial Duas Quintas Tinto 2007,red,4.4,75.0,Portugal,Douro,//images.vivino.com/thumbs/vwatowJ-SDeljlwcNxNhsA_pl_480x640.png
83737,Churchill's,2005,Churchill's Late Bottled Vintage Port 2005,fortified,4.0,19.31,Portugal,Porto,//images.vivino.com/thumbs/0RH14K-8R9Cx27CfwNTc0w_pl_480x640.png
1275912,Quinta do Monte d'Oiro,2007,Quinta do Monte d'Oiro Aurius Red Blend 2007,red,3.6,24.0,Portugal,Lisboa,//images.vivino.com/thumbs/1SDi4L2oRYqv5_PEZuUbHQ_pl_480x640.png
20542,Messias,2007,Messias Douro Grande Escolha Quinta do Cachão Tinto 2007,red,3.7,20.75,Portugal,Douro,//images.vivino.com/thumbs/pYOGSZOgQJy6iqAGmA3Ndg_pl_480x640.png
1598254,Monte da Ravasqueira,2007,Monte da Ravasqueira MR Premium Rosé 2007,rosé,4.2,60.0,Portugal,Alentejo,//images.vivino.com/labels/v8chcLP4RL6UP6qEHsIU-w.jpg
74701,Adega de Pegões Monocasts,2014,Adega de Pegões Monocasts Alicante Bouschet 2014,red,3.8,6.98,Portugal,Península de Setúbal,//images.vivino.com/thumbs/Mg1XPxRCS2a0KDDeSjlWyA_pl_480x640.png
1182531,Altas Quintas,2004,Altas Quintas Tinto 2004,red,4.4,30.0,Portugal,Alentejano,//images.vivino.com/thumbs/c5Z2pq69RfCB6o1BggOUBw_pl_480x640.png
1293594,Quinta do Crasto,2007,Quinta do Crasto Vinha Maria Teresa 2007,red,4.7,265.0,Portugal,Douro,//images.vivino.com/thumbs/vvrQeQeuRquB6RzM8U9SGg_pl_480x640.png
75987,Ferreira,2009,Ferreira Late Bottled Vintage Port 2009,fortified,4.0,22.5,Portugal,Porto,//images.vivino.com/thumbs/D9u5HP0qSciYL5P2VrGD5g_pl_480x640.png
5816459,Ferradosa,2015,Ferradosa Vinhas Velhas Branco 2015,white,4.2,65.0,Portugal,Douro,//images.vivino.com/labels/ZOGTWPHWRryArqWHmKGWIQ.jpg
6156968,Herdade de Coelheiros,2015,Herdade de Coelheiros Coelheiros Red 2015,red,3.8,10.83,Portugal,Alentejo,//images.vivino.com/thumbs/BwjrjOYDQHqt15RovDSKLg_pl_480x640.png
1182485,Cortes de Cima,2012,Cortes de Cima Homenagem A Hans Christian Andersen 2012,red,4.2,39.45,Portugal,Alentejano,//images.vivino.com/thumbs/HtTxXDo4QUy30wx9UU0ikA_pl_480x640.png
8039,Cortes de Cima,2012,Cortes de Cima Incógnito 2012,red,4.5,67.75,Portugal,Alentejano,//images.vivino.com/thumbs/wipW5pLQSkKZShpz88yfyg_pl_480x640.png
4075391,Quinta de Pancas,2015,Quinta de Pancas Chardonnay Reserva 2015,white,3.9,14.5,Portugal,Lisboa,//images.vivino.com/labels/5mwTJFhdQye5J7UYHqgetQ.jpg
5515829,Quinta de Pancas,2013,Quinta de Pancas Grande Reserva Tinto 2013,red,4.2,28.49,Portugal,Lisboa,//images.vivino.com/thumbs/uCAzkb2FSDiCpDyxyXXLXw_pl_480x640.png
5394278,Lua Cheia - Saven,2015,Lua Cheia - Saven Em Vinhas Velhas Rosé 2015,rosé,3.8,22.62,Portugal,Douro,//images.vivino.com/thumbs/72H65W2IQY2csxYWVOYGWQ_pl_480x640.png
3757562,Curvos,2015,Curvos Avesso 2015,white,3.8,13.9,Portugal,Vinho Verde,//images.vivino.com/thumbs/vPNnC12aSZiaRfapsgxV9A_pl_480x640.png
80426,Dow's,2012,Dow's Quinta Senhora da Ribeira Vintage Port 2012,fortified,4.4,65.0,Portugal,Porto,//images.vivino.com/thumbs/5fPHkvlfT1qdn--n4dp7fg_pl_480x640.png
1179680,Sandeman,1988,Sandeman Quinta do Vau Vintage Port 1988,fortified,4.2,58.5,Portugal,Porto,//images.vivino.com/thumbs/cXT9-VGVRDitflTXJuUAZQ_pl_480x640.png
7104415,Luis Seabra,2016,Luis Seabra Mono C Castelão 2016,red,4.1,23.0,Portugal,Douro,//images.vivino.com/thumbs/RPrtikedSKKENvaZBYz-OA_pl_480x640.png
3835964,Lavradores de Feitoria,2005,Lavradores de Feitoria Três Bagos Grande Escolha Estágio Prolongado 2005,red,4.4,70.4,Portugal,Douro,//images.vivino.com/thumbs/ydzMa_qSTES7RcuXXWFzSA_pl_480x640.png
4778668,Herdade do Rocim,2018,Herdade do Rocim Amphora Branco 2018,white,3.5,8.5,Portugal,Alentejo,//images.vivino.com/thumbs/JeBzWRZBQRqsuhtRq3zgmw_pl_480x640.png
1166848,Niepoort,2017,Niepoort Redoma Rosé 2017,rosé,3.9,10.22,Portugal,Douro,//images.vivino.com/thumbs/DOd9dxc2RP2oCInTG2rgCA_pl_480x640.png
7565016,XXVI Talhas,2018,XXVI Talhas Mestre Daniel Lote X Branco 2018,white,4.1,29.0,Portugal,Alentejo,//images.vivino.com/labels/WBqrCR0CRJC2Hxzimd8DOw.jpg
